content,label
"Điều 35. Cơ sở cai nghiện ma túy công lập. 1. Cơ sở cai nghiện ma túy công lập do Chủ tịch Ủy ban nhân dân cấp tỉnh quyết định thành lập. 2. Cơ sở cai nghiện ma túy công lập phải bố trí các khu sau đây: a) Khu lưu trú tạm thời đối với người được đề nghị xác định tình trạng nghiện ma túy và người trong thời gian lập hồ sơ đề nghị áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc; b) Khu cai nghiện ma túy bắt buộc; c) Khu cai nghiện ma túy tự nguyện; d) Khu cai nghiện cho người từ đủ 12 tuổi đến dưới 18 tuổi; đ) Khu cai nghiện cho người mắc bệnh truyền nhiễm nhóm A, nhóm B theo quy định của Luật Phòng, chống bệnh truyền nhiễm; e) Khu cai nghiện cho người có hành vi gây rối trật tự, vi phạm nội quy, quy chế của cơ sở cai nghiện ma túy.3. Trong các khu quy định tại khoản 2 Điều này phải bố trí khu riêng cho nam giới và khu riêng cho nữ giới. Người có sự khác nhau giữa thực thể và giới tính ghi trong hồ sơ, lý lịch được quản lý tại phòng riêng trong khu vực theo giới tính biểu hiện trên thực thể học viên. 4. Hoạt động của cơ sở cai nghiện ma túy công lập bao gồm: a) Tiếp nhận và tổ chức thực hiện cai nghiện ma túy cho người nghiện ma túy bị đưa vào cơ sở cai nghiện bắt buộc và người nghiện ma túy tự nguyện cai nghiện; b) Thực hiện việc xác định tình trạng nghiện ma túy; c) Tiếp nhận, quản lý, giáo dục, tư vấn, điều trị hội chứng cai, điều trị rối loạn tâm thần và các bệnh khác đối với người đang trong thời gian lập hồ sơ đề nghị đưa vào cơ sở cai nghiện bắt buộc. 5. Cơ sở cai nghiện ma túy công lập có quyền sau đây: a) Tiếp nhận người nghiện ma túy vào cai nghiện ma túy tự nguyện phù hợp với khả năng tiếp nhận của cơ sở cai nghiện; b) Người đứng đầu cơ sở cai nghiện ma túy công lập được quyết định áp dụng các biện pháp phù hợp để quản lý, giáo dục, chữa trị cho người cai nghiện ma túy. 6. Cơ sở cai nghiện ma túy công lập có trách nhiệm sau đây: a) Tuân thủ các quy định về xác định tình trạng nghiện ma túy, quy trình cai nghiện ma túy, quản lý người đang trong thời gian lập hồ sơ đề nghị đưa vào cơ sở cai nghiện bắt buộc; b) Tôn trọng tính mạng, sức khỏe, danh dự, nhân phẩm, tài sản của người cai nghiện ma túy, người được đề nghị xác định tình trạng nghiện ma túy và người đang trong thời gian lập hồ sơ đề nghị đưa vào cơ sở cai nghiện bắt buộc; c) Bảo đảm quyền của người nghiện ma túy trong thời gian cai nghiện và cấp giấy xác nhận hoàn thành cai nghiện ma túy bắt buộc cho người từ đủ 12 tuổi đến dưới 18 tuổi; d) Người đứng đầu cơ sở cai nghiện ma túy công lập có trách nhiệm bảo đảm điều kiện hoạt động của cơ sở cai nghiện ma túy; niêm yết công khai chi phí cai nghiện ma túy tại cơ sở theo quy định của pháp luật; đ) Phòng, chống thẩm lậu ma túy vào cơ sở; e) Trong thời hạn 05 ngày làm việc kể từ ngày người cai nghiện ma túy tự nguyện được tiếp nhận hoặc tự ý chấm dứt việc sử dụng dịch vụ hoặc hoàn thành quy trình cai nghiện ma túy phải thông báo cho Ủy ban nhân dân cấp xã nơi người đó đăng ký cai nghiện ma túy tự nguyện. 7. Chính phủ quy định điều kiện về cơ sở vật chất, trang thiết bị, nhân sự của cơ sở cai nghiện ma túy công lập và chế độ quản lý tại cơ sở cai nghiện ma túy công lập.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 36. Cơ sở cai nghiện ma túy tự nguyện. 1. Cơ sở cai nghiện ma túy tự nguyện do cá nhân, tổ chức kinh doanh dịch vụ cai nghiện ma túy thành lập. Chính phủ quy định điều kiện và thẩm quyền, trình tự, thủ tục cấp, thu hồi giấy phép hoạt động của cơ sở cai nghiện ma túy tự nguyện. 2. Cơ sở cai nghiện ma túy tự nguyện có quyền sau đây: a) Tiếp nhận người nghiện ma túy vào cai nghiện ma túy tự nguyện phù hợp với khả năng tiếp nhận của cơ sở cai nghiện; b) Được thu các khoản chi phí liên quan đến cai nghiện ma túy; c) Được hưởng chế độ ưu đãi theo quy định của pháp luật. 3. Cơ sở cai nghiện ma túy tự nguyện có trách nhiệm sau đây: a) Tuân thủ quy trình cai nghiện ma túy; b) Tôn trọng tính mạng, sức khỏe, danh dự, nhân phẩm, tài sản của người cai nghiện ma túy; c) Bảo đảm quyền của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi trong thời gian cai nghiện ma túy; d) Người đứng đầu cơ sở cai nghiện ma túy có trách nhiệm bảo đảm điều kiện hoạt động của cơ sở cai nghiện ma túy; niêm yết công khai chi phí liên quan đến cai nghiện ma túy tại cơ sở theo quy định của pháp luật;đ) Phòng, chống thẩm lậu ma túy vào cơ sở; e) Bố trí các khu hoặc phòng riêng khi tiếp nhận các đối tượng là người từ đủ 12 tuổi đến dưới 18 tuổi, người mắc bệnh truyền nhiễm nhóm A, nhóm B theo quy định của Luật Phòng, chống bệnh truyền nhiễm, nữ giới; người có sự khác nhau giữa thực thể và giới tính ghi trong hồ sơ, lý lịch được quản lý tại phòng riêng trong khu vực theo giới tính biểu hiện trên thực thể học viên; g) Trong thời hạn 05 ngày làm việc kể từ ngày người cai nghiện ma túy được tiếp nhận hoặc tự ý chấm dứt việc sử dụng dịch vụ hoặc hoàn thành quy trình cai nghiện ma túy phải thông báo cho Ủy ban nhân dân cấp xã nơi người đó đăng ký cai nghiện ma túy tự nguyện.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 37. Áp dụng biện pháp cai nghiện ma túy cho người Việt Nam bị nước ngoài trục xuất về nước do có hành vi sử dụng trái phép chất ma túy, nghiện ma túy; người nước ngoài nghiện ma túy sinh sống tại Việt Nam. 1. Người Việt Nam bị nước ngoài trục xuất về Việt Nam do có hành vi sử dụng trái phép chất ma túy, nghiện ma túy khi về nước phải tiến hành xác định tình trạng nghiện ma túy. Trường hợp được xác định là nghiện ma túy thì người đó phải thực hiện các biện pháp cai nghiện ma túy theo quy định của Luật này. 2. Người nước ngoài nghiện ma túy sinh sống tại Việt Nam có trách nhiệm đăng ký thực hiện cai nghiện ma túy tự nguyện tại cơ sở cai nghiện ma túy theo quy định của Luật này và phải chi trả toàn bộ các khoản chi phí liên quan đến cai nghiện. Trường hợp không thực hiện cai nghiện ma túy tự nguyện thì người đó bị xử lý theo quy định của pháp luật.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 38. Cai nghiện ma túy cho người bị tạm giam, phạm nhân, trại viên cơ sở giáo dục bắt buộc, học sinh trường giáo dưỡng. 1. Nhà nước áp dụng biện pháp cai nghiện thích hợp đối với người nghiện ma túy là người bị tạm giam, phạm nhân, trại viên cơ sở giáo dục bắt buộc, học sinh trường giáo dưỡng. 2. Giám thị trại giam, giám thị trại tạm giam, trưởng nhà tạm giữ, giám đốc cơ sở giáo dục bắt buộc, hiệu trưởng trường giáo dưỡng phối hợp chặt chẽ với cơ sở y tế tại địa phương để thực hiện quy định tại khoản 1 Điều này.","LUẬT PHÒNG, CHỐNG MA TÚY"
Điều 39. Miễn chấp hành thời gian còn lại trong quyết định đưa vào cơ sở cai nghiện bắt buộc đối với người từ đủ 14 tuổi đến dưới 18 tuổi đang cai nghiện ma túy bắt buộc. Người từ đủ 14 tuổi đến dưới 18 tuổi đang cai nghiện ma túy bắt buộc mà bị phát hiện thực hiện hành vi phạm tội trước hoặc trong thời gian chấp hành quyết định cai nghiện ma túy bắt buộc và bị Tòa án xử phạt tù nhưng không được hưởng án treo thì được miễn chấp hành thời gian còn lại trong quyết định đưa vào cơ sở cai nghiện bắt buộc.,"LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 40. Quản lý sau cai nghiện ma túy tại nơi cư trú. 1. Người đã hoàn thành cai nghiện ma túy tự nguyện, người đã hoàn thành điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế, người từ đủ 12 tuổi đến dưới 18 tuổi đã chấp hành xong quyết định đưa vào cơ sở cai nghiện bắt buộc chịu sự quản lý sau cai nghiện ma túy trong thời hạn 01 năm kể từ ngày hoàn thành việc cai nghiện hoặc chấp hành xong quyết định. 2. Người đã chấp hành xong quyết định áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc chịu sự quản lý sau cai nghiện ma túy trong thời hạn 02 năm kể từ ngày chấp hành xong quyết định. 3. Nội dung quản lý sau cai nghiện ma túy bao gồm: a) Lập danh sách người bị quản lý sau cai nghiện ma túy; b) Tư vấn, giúp đỡ, phòng, chống tái nghiện ma túy; c) Theo dõi, phát hiện, ngăn chặn hành vi sử dụng trái phép chất ma túy. 4. Hỗ trợ xã hội trong thời gian quản lý sau cai nghiện ma túy bao gồm: a) Hỗ trợ học văn hóa đối với người từ đủ 12 tuổi đến dưới 18 tuổi; b) Hỗ trợ học nghề, vay vốn, tìm việc làm và tham gia các hoạt động xã hội để hòa nhập cộng đồng. 5. Chủ tịch Ủy ban nhân dân cấp xã ra quyết định và tổ chức quản lý, hỗ trợ xã hội sau cai nghiện ma túy. 6. Chính phủ quy định hồ sơ, trình tự, thủ tục, chế độ quản lý và chính sách hỗ trợ cho người bị quản lý sau cai nghiện ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 41. Biện pháp can thiệp giảm tác hại đối với người sử dụng trái phép chất ma túy và người nghiện ma túy. 1. Biện pháp can thiệp giảm tác hại đối với người sử dụng trái phép chất ma túy và người nghiện ma túy là biện pháp làm giảm tác hại liên quan đến hành vi sử dụng trái phép chất ma túy gây ra cho bản thân, gia đình và cộng đồng. 2. Biện pháp can thiệp giảm tác hại đối với người sử dụng trái phép chất ma túy và người nghiện ma túy bao gồm: a) Điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế; b) Các biện pháp khác theo quy định của Chính phủ.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 42. Trách nhiệm của gia đình người nghiện ma túy, cộng đồng. 1. Gia đình người nghiện ma túy có trách nhiệm sau đây: a) Hỗ trợ người nghiện ma túy trong quá trình cai nghiện ma túy, sau cai nghiện ma túy và hòa nhập cộng đồng; b) Phối hợp với cơ quan, người có thẩm quyền trong việc lập hồ sơ áp dụng biện pháp cai nghiện ma túy bắt buộc; phối hợp với cơ quan, tổ chức, đơn vị có liên quan hỗ trợ người nghiện ma túy trong quá trình cai nghiện ma túy, quản lý sau cai nghiện ma túy và hòa nhập cộng đồng. 2. Cộng đồng nơi người nghiện ma túy cư trú có trách nhiệm sau đây: a) Động viên, giúp đỡ người nghiện ma túy; b) Phối hợp với cơ quan, tổ chức, đơn vị có liên quan hỗ trợ người nghiện ma túy trong quá trình cai nghiện ma túy, quản lý sau cai nghiện ma túy và hòa nhập cộng đồng.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 43. Lập danh sách người nghiện ma túy, người bị quản lý sau cai nghiện ma túy. 1. Công an cấp xã giúp Ủy ban nhân dân cùng cấp lập danh sách người nghiện ma túy và người bị quản lý sau cai nghiện ma túy cư trú tại địa phương. 2. Khi người nghiện ma túy, người bị quản lý sau cai nghiện ma túy thay đổi nơi cư trú thì công an cấp xã nơi chuyển đi có trách nhiệm thông báo cho công an cấp xã nơi chuyển đến trong thời hạn 05 ngày làm việc kể từ ngày người đó chuyển khỏi địa phương để đưa vào danh sách và phối hợp quản lý. 3. Công an cấp xã giúp Ủy ban nhân dân cùng cấp đưa ra khỏi danh sách người nghiện ma túy, người bị quản lý sau cai nghiện ma túy đối với các trường hợp sau đây: a) Trong thời hạn quản lý sau cai nghiện ma túy quy định tại khoản 1 và khoản 2 Điều 40 của Luật này mà không phát hiện người đó sử dụng trái phép chất ma túy; b) Người nghiện ma túy, người bị quản lý sau cai nghiện ma túy phải thi hành án phạt tù; c) Người nghiện ma túy, người bị quản lý sau cai nghiện ma túy chuyển đến cư trú ở địa phương khác; d) Người nghiện ma túy, người bị quản lý sau cai nghiện ma túy chết, bị Tòa án tuyên bố mất tích.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 44. Nội dung quản lý nhà nước về phòng, chống ma túy. 1. Xây dựng và tổ chức thực hiện chiến lược, chủ trương, chính sách, kế hoạch về phòng, chống ma túy. 2. Ban hành và tổ chức thực hiện các văn bản quy phạm pháp luật về phòng, chống ma túy. 3. Tổ chức bộ máy, đào tạo, bồi dưỡng người làm công tác phòng, chống ma túy. 4. Kiểm soát các hoạt động hợp pháp liên quan đến ma túy. 5. Thực hiện công tác cai nghiện ma túy và quản lý sau cai nghiện ma túy. 6. Tổ chức đấu tranh phòng, chống ma túy. 7. Thực hiện thống kê nhà nước về phòng, chống ma túy. 8. Tổ chức nghiên cứu, ứng dụng tiến bộ khoa học và công nghệ về phòng, chống ma túy. 9. Tổ chức tuyên truyền, giáo dục về phòng, chống ma túy. 10. Hợp tác quốc tế về phòng, chống ma túy. 11. Khen thưởng, kiểm tra, thanh tra, giải quyết khiếu nại, tố cáo và xử lý vi phạm pháp luật về phòng, chống ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 45. Trách nhiệm quản lý nhà nước về phòng, chống ma túy. 1. Chính phủ thống nhất quản lý nhà nước về phòng, chống ma túy. 2. Bộ Công an là cơ quan đầu mối giúp Chính phủ thực hiện quản lý nhà nước về phòng, chống ma túy. 3. Các Bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm thực hiện và phối hợp với cơ quan, tổ chức có liên quan trong phòng, chống ma túy. 4. Ủy ban nhân dân các cấp, trong phạm vi nhiệm vụ, quyền hạn của mình, thực hiện quản lý nhà nước về phòng, chống ma túy tại địa phương.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 46. Trách nhiệm của Bộ Công an. 1. Ban hành theo thẩm quyền hoặc trình cơ quan nhà nước có thẩm quyền ban hành văn bản quy phạm pháp luật về phòng, chống ma túy. 2. Chủ trì, phối hợp với cơ quan, tổ chức có liên quan trong phòng, chống ma túy; tổ chức tiếp nhận và xử lý thông tin tội phạm về ma túy; kiểm soát các hoạt động hợp pháp liên quan đến ma túy theo thẩm quyền. 3. Tổ chức công tác giám định chất ma túy và tiền chất. 4. Đào tạo, bồi dưỡng người làm công tác điều tra, đấu tranh phòng, chống tội phạm về ma túy. 5. Hướng dẫn việc lập danh sách người sử dụng trái phép chất ma túy, người nghiện ma túy, người bị quản lý sau cai nghiện ma túy. 6. Chủ trì thực hiện thống kê nhà nước về phòng, chống ma túy; quản lý thông tin tội phạm về ma túy, người sử dụng trái phép chất ma túy, người nghiện ma túy, người bị quản lý sau cai nghiện ma túy và kết quả kiểm soát các hoạt động hợp pháp liên quan đến ma túy. 7. Thực hiện hợp tác quốc tế về phòng, chống ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 47. Trách nhiệm của Bộ Lao động - Thương binh và Xã hội. 1. Ban hành theo thẩm quyền hoặc trình cơ quan nhà nước có thẩm quyền ban hành văn bản quy phạm pháp luật về phòng, chống ma túy. 2. Chủ trì, phối hợp với cơ quan, tổ chức có liên quan và chính quyền địa phương hướng dẫn việc tổ chức cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, cai nghiện ma túy tại cơ sở cai nghiện ma túy và quản lý sau cai nghiện ma túy. 3. Hướng dẫn việc thành lập, giải thể và tổ chức hoạt động của cơ sở cai nghiện ma túy công lập. 4. Đào tạo, bồi dưỡng người làm công tác cai nghiện ma túy, quản lý sau cai nghiện ma túy. 5. Hướng dẫn, chỉ đạo tổ chức thực hiện việc tuyên truyền, giáo dục về phòng, chống ma túy trong hệ thống cơ sở giáo dục nghề nghiệp. 6. Thực hiện hợp tác quốc tế về cai nghiện ma túy. 7. Thống kê người nghiện ma túy đang cai nghiện ma túy tự nguyện tại gia đình, cộng đồng, cai nghiện ma túy tại cơ sở cai nghiện ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 48. Trách nhiệm của Bộ Quốc phòng. 1. Ban hành theo thẩm quyền hoặc trình cơ quan nhà nước có thẩm quyền ban hành văn bản quy phạm pháp luật về phòng, chống ma túy. 2. Tổ chức thực hiện kế hoạch phòng, chống ma túy ở khu vực biên giới trên đất liền, trên biển, vùng tiếp giáp lãnh hải, vùng đặc quyền kinh tế và thềm lục địa. 3. Chỉ đạo lực lượng Bộ đội Biên phòng, Cảnh sát biển Việt Nam chủ trì, phối hợp với cơ quan, tổ chức có liên quan, lực lượng chức năng để tiếp nhận, xử lý thông tin tội phạm về ma túy, phát hiện, ngăn chặn, đấu tranh với các hành vi vi phạm pháp luật về ma túy, kiểm soát các hoạt động hợp pháp liên quan đến ma túy tại khu vực, địa bàn quy định tại khoản 2 Điều này theo quy định của Luật này và quy định khác của pháp luật có liên quan. 4. Đào tạo, bồi dưỡng người làm công tác chuyên trách phòng, chống tội phạm về ma túy của Bộ đội Biên phòng và Cảnh sát biển Việt Nam. 5. Thống kê người nghiện ma túy trong trại giam, trại tạm giam, nhà tạm giữ do Bộ Quốc phòng quản lý.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 49. Trách nhiệm của Bộ Y tế. 1. Ban hành theo thẩm quyền hoặc trình cơ quan nhà nước có thẩm quyền ban hành văn bản quy phạm pháp luật về phòng, chống ma túy. 2. Thực hiện việc nghiên cứu thuốc và phương pháp cai nghiện ma túy; cấp, thu hồi giấy phép lưu hành thuốc, phương pháp cai nghiện ma túy; hỗ trợ về người, chuyên môn kỹ thuật y tế để cai nghiện ma túy. 3. Thống kê người đang tham gia điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 50. Trách nhiệm của Bộ Tài chính. Chỉ đạo cơ quan Hải quan thực hiện hoạt động phòng, chống ma túy theo quy định của Luật này và quy định khác của pháp luật có liên quan.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 51. Nguyên tắc trong hợp tác quốc tế về phòng, chống ma túy. 1. Nhà nước Việt Nam thực hiện điều ước quốc tế về phòng, chống ma túy và điều ước quốc tế khác có liên quan mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên trên nguyên tắc tôn trọng độc lập, chủ quyền, toàn vẹn lãnh thổ và các bên cùng có lợi; hợp tác với các nước, tổ chức quốc tế, tổ chức, cá nhân nước ngoài trong hoạt động phòng, chống ma túy. 2. Trên cơ sở điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên, quy định của Luật này và quy định khác của pháp luật có liên quan, thỏa thuận quốc tế đã ký kết, cơ quan có thẩm quyền của Việt Nam thực hiện chương trình hợp tác về phòng, chống ma túy với cơ quan có liên quan của các nước, tổ chức quốc tế, tổ chức, cá nhân nước ngoài.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 52. Chính sách hợp tác quốc tế về phòng, chống ma túy. Nhà nước Việt Nam thực hiện chính sách hợp tác quốc tế đa phương và song phương trong lĩnh vực phòng, chống ma túy trên nguyên tắc tôn trọng độc lập, chủ quyền quốc gia với các nước; khuyến khích tổ chức quốc tế, tổ chức, cá nhân nước ngoài hợp tác với cơ quan, tổ chức của Việt Nam hỗ trợ lẫn nhau về cơ sở vật chất, tăng cường năng lực pháp luật, thông tin, công nghệ đào tạo và y tế cho hoạt động phòng, chống ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
Điều 53. Chuyển giao hàng hóa có kiểm soát. Nhà nước Việt Nam thực hiện yêu cầu chuyển giao hàng hóa có kiểm soát trên cơ sở điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên để phát hiện và truy cứu trách nhiệm hình sự đối với người phạm tội về ma túy. Việc quyết định áp dụng và tiến hành biện pháp này thực hiện theo thỏa,"LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 54. Hiệu lực thi hành. 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2022. 2. Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 55. Quy định chuyển tiếp. 1. Kể từ ngày Luật này có hiệu lực thi hành: a) Người đang thực hiện cai nghiện ma túy tự nguyện tại gia đình, cộng đồng hoặc tại cơ sở cai nghiện thì tiếp tục thực hiện cai nghiện ma túy tự nguyện đến hết thời hạn đã đăng ký theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 và bị quản lý sau cai nghiện ma túy theo quy định của Luật này; b) Người đang bị quản lý sau cai nghiện ma túy thì tiếp tục chấp hành quyết định quản lý sau cai nghiện ma túy đến hết thời hạn quản lý sau cai nghiện theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12. Trường hợp người đang trong thời gian quản lý sau cai nghiện ma túy đủ 18 tuổi kể từ ngày Luật này có hiệu lực thi hành mà tái nghiện thì áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc; c) Người đang chấp hành quyết định cai nghiện ma túy bắt buộc tại cộng đồng theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 thì được đăng ký cai nghiện tự nguyện theo quy định của Luật này. Thời gian đã chấp hành quyết định cai nghiện ma túy bắt buộc tại cộng đồng được tính vào thời hạn cai nghiện ma túy tự nguyện; d) Người thuộc trường hợp phải đưa vào cơ sở cai nghiện bắt buộc theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 đang trong quá trình lập hồ sơ đưa vào cơ sở cai nghiện bắt buộc thì thực hiện việc cai nghiện ma túy theo quy định của Luật này;đ) Giấy phép liên quan đến hoạt động hợp pháp liên quan đến ma túy đã được cấp tiếp tục được sử dụng đến hết thời hạn ghi trên giấy phép. 2. Trong thời hạn 02 năm kể từ ngày Luật này có hiệu lực thi hành, cơ sở cai nghiện ma túy bắt buộc được thành lập theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 phải đáp ứng đủ điều kiện của cơ sở cai nghiện ma túy công lập theo quy định của Luật này. Các cơ sở khác về cai nghiện ma túy theo quy định của Luật Phòng, chống ma túy số 23/2000/QH10 đã được sửa đổi, bổ sung một số điều theo Luật số 16/2008/QH12 đã được cấp giấy phép hoạt động trước ngày Luật này có hiệu lực thi hành được tiếp tục hoạt động cho đến khi hết thời hạn của giấy phép.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 3. Giải thích từ ngữ

Trong Nghị định này, những từ ngữ dưới đây được hiểu như sau:

1. Dịch vụ cai nghiện ma túy là hoạt động do tổ chức, cá nhân có đủ điều kiện theo quy định của pháp luật thực hiện nhằm hỗ trợ người nghiện ma túy cai nghiện ma túy tại gia đình, cộng đồng.

2. Hợp đồng dịch vụ cai nghiện ma túy là thỏa thuận giữa tổ chức, cá nhân cung cấp dịch vụ cai nghiện ma túy với người nghiện ma túy hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi về việc cung cấp, sử dụng dịch vụ cai nghiện ma túy tự nguyện.

3. Không đăng ký cai nghiện tự nguyện hoặc không đăng ký điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế là việc người nghiện hoặc người đại diện hợp pháp của người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi, trong thời hạn 05 ngày làm việc kể từ ngày được cơ quan có thẩm quyền xác định, thông báo là nghiện ma túy mà không đăng ký cai nghiện tự nguyện hoặc không đăng ký điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế theo quy định của pháp luật. Trường hợp do sự kiện bất khả kháng không thể thực hiện đúng thời hạn trên thì thời hạn được tính lại kể từ thời điểm sự kiện bất khả kháng chấm dứt theo quyết định của cơ quan có thẩm quyền.

4. Không thực hiện cai nghiện tự nguyện hoặc không thực hiện điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế là việc người nghiện ma túy từ đủ 12 tuổi trở lên, trong thời hạn 05 ngày làm việc kể từ ngày có quyết định cai nghiện tự nguyện, quyết định điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế của cơ quan có thẩm quyền mà không thực hiện cai nghiện, điều trị theo đăng ký. Trường hợp do sự kiện bất khả kháng không thể thực hiện đúng thời hạn trên thì thời hạn được tính lại kể từ thời điểm sự kiện bất khả kháng chấm dứt theo quyết định của cơ quan có thẩm quyền.

5. Tự ý chấm dứt cai nghiện ma túy, chấm dứt điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế là việc người đang trong thời gian cai nghiện tự nguyện, thời gian điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế mà không tuân thủ các quy định chuyên môn về cai nghiện ma túy; tự ý rời khỏi cơ sở cai nghiện từ 05 ngày làm việc trở lên, không đến điều trị tại cơ sở điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế từ 05 ngày làm việc trở lên hoặc không chấp hành 10 liệu trình điều trị liên tục mà không có lý do.

6. Tái nghiện là trường hợp người đã hoàn thành cai nghiện ma túy tự nguyện, cai nghiện ma túy bắt buộc hoặc kết thúc điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế có hành vi sử dụng ma túy trái phép, được cơ quan có thẩm quyền xác định là nghiện ma túy.

7. Có tiến bộ rõ rệt là việc người trong thời gian cai nghiện ma túy nghiêm chỉnh chấp hành nội quy, quy chế, quy trình cai nghiện, tích cực lao động, học tập; không sử dụng ma túy trái phép, được cơ sở cai nghiện ma túy, Ủy ban nhân dân cấp xã nơi người nghiện ma túy đăng ký cai nghiện công nhận.

8. Lập công là hành vi của người đang cai nghiện ma túy đã dũng cảm cứu người, cứu được tài sản của Nhà nước, của tập thể hoặc của người khác; có sáng kiến cải tiến kỹ thuật có giá trị trong lao động, sản xuất, được cơ quan chức năng từ cấp tỉnh trở lên công nhận; có thành tích đặc biệt xuất sắc trong phong trào Toàn dân bảo vệ an ninh tổ quốc và được tặng giấy khen của Công an hoặc Ủy ban nhân dân cấp huyện trở lên.

9. Quản lý sau cai nghiện ma túy tại nơi cư trú là biện pháp hỗ trợ người sau cai nghiện ma túy phòng, chống tái nghiện, hòa nhập cộng đồng do Chủ tịch Ủy ban nhân dân cấp xã quyết định theo quy định của pháp luật.","LUẬT PHÒNG, CHỐNG MA TÚY"
"Điều 4. Nguyên tắc tổ chức cai nghiện ma túy, quản lý sau cai nghiện ma túy

1. Việc tổ chức cai nghiện ma túy và quản lý sau cai nghiện ma túy phải được thực hiện theo quy định tại Luật Phòng, chống ma túy, Luật Xử lý vi phạm hành chính, Nghị định này và các quy định pháp luật khác có liên quan.

2. Cơ quan, tổ chức, cá nhân khi thực hiện cai nghiện ma túy và quản lý sau cai nghiện ma túy phải tôn trọng quyền, nghĩa vụ của người cai nghiện, người sau cai nghiện ma túy; bảo đảm bí mật cá nhân của người cai nghiện ma túy, người sau cai nghiện ma túy; chỉ cung cấp thông tin liên quan cho cá nhân, cơ quan, tổ chức có thẩm quyền.

3. Nhà nước bảo đảm nguồn lực cho việc tổ chức cai nghiện tự nguyện, cai nghiện bắt buộc; có chính sách khuyến khích, hỗ trợ người tự nguyện cai nghiện, người sau cai nghiện ma túy và tổ chức, cá nhân tham gia công tác cai nghiện, quản lý sau cai nghiện ma túy.","LUẬT PHÒNG, CHỐNG MA TÚY"
