content,label
"Điều 25. Danh sách thành viên công ty trách nhiệm hữu hạn, công ty hợp danh, danh sách cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài đối với công ty cổ phần. Danh sách thành viên công ty trách nhiệm hữu hạn, công ty hợp danh, danh sách cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài đối với công ty cổ phần phải bao gồm các nội dung chủ yếu sau đây:1. Họ, tên, chữ ký, quốc tịch, địa chỉ liên lạc của thành viên là cá nhân đối với công ty trách nhiệm hữu hạn và công ty hợp danh; của cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài là cá nhân đối với công ty cổ phần; 2. Tên, mã số doanh nghiệp và địa chỉ trụ sở chính của thành viên là tổ chức đối với công ty trách nhiệm hữu hạn và công ty hợp danh; của cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài là tổ chức đối với công ty cổ phần; 3. Họ, tên, chữ ký, quốc tịch, địa chỉ liên lạc của người đại diện theo pháp luật hoặc người đại diện theo ủy quyền của thành viên là tổ chức đối với công ty trách nhiệm hữu hạn; của cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài là tổ chức đối với công ty cổ phần; 4. Phần vốn góp, giá trị vốn góp, tỷ lệ sở hữu phần vốn góp, loại tài sản, số lượng tài sản, giá trị của từng loại tài sản góp vốn, thời hạn góp vốn của từng thành viên đối với công ty trách nhiệm hữu hạn, công ty hợp danh; số lượng cổ phần, loại cổ phần, tỷ lệ sở hữu cổ phần, loại tài sản, số lượng tài sản, giá trị của từng loại tài sản góp vốn, thời hạn góp vốn của từng cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài đối với công ty cổ phần.",LUẬT DOANH NGHIỆP
"Điều 26. Trình tự, thủ tục đăng ký doanh nghiệp. 1. Người thành lập doanh nghiệp hoặc người được ủy quyền thực hiện đăng ký doanh nghiệp với Cơ quan đăng ký kinh doanh theo phương thức sau đây: a) Đăng ký doanh nghiệp trực tiếp tại Cơ quan đăng ký kinh doanh; b) Đăng ký doanh nghiệp qua dịch vụ bưu chính; c) Đăng ký doanh nghiệp qua mạng thông tin điện tử. 2. Đăng ký doanh nghiệp qua mạng thông tin điện tử là việc người thành lập doanh nghiệp nộp hồ sơ đăng ký doanh nghiệp qua mạng thông tin điện tử tại Cổng thông tin quốc gia về đăng ký doanh nghiệp. Hồ sơ đăng ký doanh nghiệp qua mạng thông tin điện tử bao gồm các dữ liệu theo quy định của Luật này và được thể hiện dưới dạng văn bản điện tử. Hồ sơ đăng ký doanh nghiệp qua mạng thông tin điện tử có giá trị pháp lý tương đương hồ sơ đăng ký doanh nghiệp bằng bản giấy. 3. Tổ chức, cá nhân có quyền lựa chọn sử dụng chữ ký số theo quy định của pháp luật về giao dịch điện tử hoặc sử dụng tài khoản đăng ký kinh doanh để đăng ký doanh nghiệp qua mạng thông tin điện tử. 4. Tài khoản đăng ký kinh doanh là tài khoản được tạo bởi Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, cấp cho cá nhân để thực hiện đăng ký doanh nghiệp qua mạng thông tin điện tử. Cá nhân được cấp tài khoản đăng ký kinh doanh chịu trách nhiệm trước pháp luật về việc đăng ký để được cấp và việc sử dụng tài khoản đăng ký kinh doanh để đăng ký doanh nghiệp qua mạng thông tin điện tử. 5. Trong thời hạn 03 ngày làm việc kể từ ngày nhận hồ sơ, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét tính hợp lệ của hồ sơ đăng ký doanh nghiệp và cấp đăng ký doanh nghiệp; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho người thành lập doanh nghiệp. Trường hợp từ chối đăng ký doanh nghiệp thì phải thông báo bằng văn bản cho người thành lập doanh nghiệp và nêu rõ lý do. 6. Chính phủ quy định về hồ sơ, trình tự, thủ tục, liên thông trong đăng ký doanh nghiệp.",LUẬT DOANH NGHIỆP
"Điều 27. Cấp Giấy chứng nhận đăng ký doanh nghiệp.1. Doanh nghiệp được cấp Giấy chứng nhận đăng ký doanh nghiệp khi có đủ các điều kiện sau đây: a) Ngành, nghề đăng ký kinh doanh không bị cấm đầu tư kinh doanh; b) Tên của doanh nghiệp được đặt theo đúng quy định tại các điều 37, 38, 39 và 41 của Luật này; c) Có hồ sơ đăng ký doanh nghiệp hợp lệ; d) Nộp đủ lệ phí đăng ký doanh nghiệp theo quy định của pháp luật về phí và lệ phí. 2. Trường hợp Giấy chứng nhận đăng ký doanh nghiệp bị mất, bị hư hỏng hoặc bị hủy hoại dưới hình thức khác, doanh nghiệp được cấp lại Giấy chứng nhận đăng ký doanh nghiệp và phải nộp lệ phí theo quy định của pháp luật.",LUẬT DOANH NGHIỆP
"Điều 28. Nội dung Giấy chứng nhận đăng ký doanh nghiệp. Giấy chứng nhận đăng ký doanh nghiệp bao gồm các nội dung chủ yếu sau đây: 1. Tên doanh nghiệp và mã số doanh nghiệp; 2. Địa chỉ trụ sở chính của doanh nghiệp; 3. Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với người đại diện theo pháp luật của công ty trách nhiệm hữu hạn và công ty cổ phần; đối với thành viên hợp danh của công ty hợp danh; đối với chủ doanh nghiệp của doanh nghiệp tư nhân. Họ, tên, địa chỉ liên lạc, quốc tịch, số giấy tờ pháp lý của cá nhân đối với thành viên là cá nhân; tên, mã số doanh nghiệp và địa chỉ trụ sở chính của thành viên là tổ chức đối với công ty trách nhiệm hữu hạn; 4. Vốn điều lệ đối với công ty, vốn đầu tư đối với doanh nghiệp tư nhân.",LUẬT DOANH NGHIỆP
"Điều 29. Mã số doanh nghiệp. 1. Mã số doanh nghiệp là dãy số được tạo bởi Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, được cấp cho doanh nghiệp khi thành lập và được ghi trên Giấy chứng nhận đăng ký doanh nghiệp. Mỗi doanh nghiệp có một mã số duy nhất và không được sử dụng lại để cấp cho doanh nghiệp khác. 2. Mã số doanh nghiệp được dùng để thực hiện nghĩa vụ về thuế, thủ tục hành chính và quyền, nghĩa vụ khác.",LUẬT DOANH NGHIỆP
"Điều 30. Đăng ký thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp. 1. Doanh nghiệp phải đăng ký với Cơ quan đăng ký kinh doanh khi thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp quy định tại Điều 28 của Luật này. 2. Doanh nghiệp chịu trách nhiệm đăng ký thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp trong thời hạn 10 ngày kể từ ngày có thay đổi. 3. Trong thời hạn 03 ngày làm việc kể từ ngày nhận hồ sơ, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét tính hợp lệ của hồ sơ và cấp Giấy chứng nhận đăng ký doanh nghiệp mới; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho doanh nghiệp. Trường hợp từ chối cấp Giấy chứng nhận đăng ký doanh nghiệp mới thì phải thông báo bằng văn bản cho doanh nghiệp và nêu rõ lý do. 4. Đăng ký thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp theo quyết định của Tòa án hoặc Trọng tài thực hiện theo trình tự, thủ tục sau đây: a) Người đề nghị đăng ký thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp gửi đề nghị đăng ký thay đổi đến Cơ quan đăng ký kinh doanh có thẩm quyền trong thời hạn 15 ngày kể từ ngày bản án, quyết định của Tòa án có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực. Kèm theo hồ sơ đăng ký phải gồm bản sao bản án, quyết định của Tòa án đã có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực; b) Trong thời hạn 03 ngày làm việc kể từ ngày nhận được đề nghị đăng ký quy định tại điểm a khoản này, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét và cấp Giấy chứng nhận đăng ký doanh nghiệp mới theo nội dung bản án, quyết định của Tòa án đã có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho người đề nghị đăng ký thay đổi. Trường hợp từ chối cấp Giấy chứng nhận đăng ký doanh nghiệp mới thì phải thông báo bằng văn bản cho người đề nghị đăng ký thay đổi và nêu rõ lý do. 5. Chính phủ quy định về hồ sơ, trình tự, thủ tục đăng ký thay đổi nội dung Giấy chứng nhận đăng ký doanh nghiệp.",LUẬT DOANH NGHIỆP
"Điều 31. Thông báo thay đổi nội dung đăng ký doanh nghiệp. 1. Doanh nghiệp phải thông báo với Cơ quan đăng ký kinh doanh khi thay đổi một trong những nội dung sau đây: a) Ngành, nghề kinh doanh; b) Cổ đông sáng lập và cổ đông là nhà đầu tư nước ngoài đối với công ty cổ phần, trừ trường hợp đối với công ty niêm yết; c) Nội dung khác trong hồ sơ đăng ký doanh nghiệp. 2. Doanh nghiệp chịu trách nhiệm thông báo thay đổi nội dung đăng ký doanh nghiệp trong thời hạn 10 ngày kể từ ngày có thay đổi. 3. Công ty cổ phần phải thông báo bằng văn bản đến Cơ quan đăng ký kinh doanh nơi công ty đặt trụ sở chính trong thời hạn 10 ngày kể từ ngày có thay đổi đối với cổ đông là nhà đầu tư nước ngoài được đăng ký trong sổ đăng ký cổ đông của công ty. Thông báo phải bao gồm các nội dung sau đây: a) Tên, mã số doanh nghiệp, địa chỉ trụ sở chính; b) Đối với cổ đông là nhà đầu tư nước ngoài chuyển nhượng cổ phần: tên, địa chỉ trụ sở chính của cổ đông là tổ chức; họ, tên, quốc tịch, địa chỉ liên lạc của cổ đông là cá nhân; số cổ phần, loại cổ phần và tỷ lệ sở hữu cổ phần hiện có của họ trong công ty; số cổ phần và loại cổ phần chuyển nhượng; c) Đối với cổ đông là nhà đầu tư nước ngoài nhận chuyển nhượng cổ phần: tên, địa chỉ trụ sở chính của cổ đông là tổ chức; họ, tên, quốc tịch, địa chỉ liên lạc của cổ đông là cá nhân; số cổ phần và loại cổ phần nhận chuyển nhượng; số cổ phần, loại cổ phần và tỷ lệ sở hữu cổ phần tương ứng của họ trong công ty; d) Họ, tên, chữ ký của người đại diện theo pháp luật của công ty. 4. Trong thời hạn 03 ngày làm việc kể từ ngày nhận được thông báo, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét tính hợp lệ và thực hiện thay đổi nội dung đăng ký doanh nghiệp; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho doanh nghiệp. Trường hợp từ chối sửa đổi, bổ sung thông tin theo nội dung thông báo thay đổi đăng ký doanh nghiệp thì phải thông báo bằng văn bản cho doanh nghiệp và nêu rõ lý do. 5. Thông báo thay đổi nội dung đăng ký doanh nghiệp theo quyết định của Tòa án hoặc Trọng tài thực hiện theo trình tự, thủ tục sau đây: a) Tổ chức, cá nhân đề nghị thay đổi nội dung đăng ký doanh nghiệp gửi thông báo thay đổi nội dung đăng ký đến Cơ quan đăng ký kinh doanh có thẩm quyền trong thời hạn 10 ngày kể từ ngày bản án, quyết định của Tòa án có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực. Kèm theo thông báo phải gồm bản sao bản án, quyết định của Tòa án có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực; b) Trong thời hạn 03 ngày làm việc kể từ ngày nhận được thông báo, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét và thực hiện thay đổi nội dung đăng ký doanh nghiệp theo nội dung bản án, quyết định của Tòa án có hiệu lực pháp luật hoặc phán quyết của Trọng tài có hiệu lực; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho người đề nghị đăng ký thay đổi. Trường hợp từ chối sửa đổi, bổ sung thông tin theo nội dung thông báo thay đổi đăng ký doanh nghiệp thì phải thông báo bằng văn bản cho người đề nghị đăng ký thay đổi và nêu rõ lý do.",LUẬT DOANH NGHIỆP
"Điều 32. Công bố nội dung đăng ký doanh nghiệp. 1. Doanh nghiệp sau khi được cấp Giấy chứng nhận đăng ký doanh nghiệp phải thông báo công khai trên Cổng thông tin quốc gia về đăng ký doanh nghiệp và phải nộp phí theo quy định của pháp luật. Nội dung công bố bao gồm các nội dung Giấy chứng nhận đăng ký doanh nghiệp và các thông tin sau đây: a) Ngành, nghề kinh doanh; b) Danh sách cổ đông sáng lập; danh sách cổ đông là nhà đầu tư nước ngoài đối với công ty cổ phần (nếu có). 2. Trường hợp thay đổi nội dung đăng ký doanh nghiệp, những thay đổi tương ứng phải được thông báo công khai trên Cổng thông tin quốc gia về đăng ký doanh nghiệp. 3. Thời hạn thông báo công khai thông tin về doanh nghiệp quy định tại khoản 1 và khoản 2 Điều này là 30 ngày kể từ ngày được công khai.",LUẬT DOANH NGHIỆP
"Điều 33. Cung cấp thông tin về nội dung đăng ký doanh nghiệp. 1. Tổ chức, cá nhân có quyền đề nghị Cơ quan quản lý nhà nước về đăng ký kinh doanh và Cơ quan đăng ký kinh doanh cung cấp thông tin được lưu giữ trên Hệ thống thông tin quốc gia về đăng ký doanh nghiệp và phải nộp phí theo quy định của pháp luật. 2. Cơ quan quản lý nhà nước về đăng ký kinh doanh và Cơ quan đăng ký kinh doanh có nghĩa vụ cung cấp đầy đủ và kịp thời thông tin theo quy định tại khoản 1 Điều này. 3. Chính phủ quy định chi tiết Điều này",LUẬT DOANH NGHIỆP
"Điều 34. Tài sản góp vốn. 1. Tài sản góp vốn là Đồng Việt Nam, ngoại tệ tự do chuyển đổi, vàng, quyền sử dụng đất, quyền sở hữu trí tuệ, công nghệ, bí quyết kỹ thuật, tài sản khác có thể định giá được bằng Đồng Việt Nam. 2. Chỉ cá nhân, tổ chức là chủ sở hữu hợp pháp hoặc có quyền sử dụng hợp pháp đối với tài sản quy định tại khoản 1 Điều này mới có quyền sử dụng tài sản đó để góp vốn theo quy định của pháp luật.",LUẬT DOANH NGHIỆP
"Điều 35. Chuyển quyền sở hữu tài sản góp vốn. 1. Thành viên công ty trách nhiệm hữu hạn, công ty hợp danh và cổ đông công ty cổ phần phải chuyển quyền sở hữu tài sản góp vốn cho công ty theo quy định sau đây: a) Đối với tài sản có đăng ký quyền sở hữu hoặc quyền sử dụng đất thì người góp vốn phải làm thủ tục chuyển quyền sở hữu tài sản đó hoặc quyền sử dụng đất cho công ty theo quy định của pháp luật. Việc chuyển quyền sở hữu, chuyển quyền sử dụng đất đối với tài sản góp vốn không phải chịu lệ phí trước bạ; b) Đối với tài sản không đăng ký quyền sở hữu, việc góp vốn phải được thực hiện bằng việc giao nhận tài sản góp vốn có xác nhận bằng biên bản, trừ trường hợp được thực hiện thông qua tài khoản. 2. Biên bản giao nhận tài sản góp vốn phải bao gồm các nội dung chủ yếu sau đây: a) Tên, địa chỉ trụ sở chính của công ty; b) Họ, tên, địa chỉ liên lạc, số giấy tờ pháp lý của cá nhân, số giấy tờ pháp lý của tổ chức của người góp vốn; c) Loại tài sản và số đơn vị tài sản góp vốn; tổng giá trị tài sản góp vốn và tỷ lệ của tổng giá trị tài sản đó trong vốn điều lệ của công ty; d) Ngày giao nhận; chữ ký của người góp vốn hoặc người đại diện theo ủy quyền của người góp vốn và người đại diện theo pháp luật của công ty. 3. Việc góp vốn chỉ được coi là thanh toán xong khi quyền sở hữu hợp pháp đối với tài sản góp vốn đã chuyển sang công ty. 4. Tài sản được sử dụng vào hoạt động kinh doanh của chủ doanh nghiệp tư nhân không phải làm thủ tục chuyển quyền sở hữu cho doanh nghiệp. 5. Việc thanh toán đối với mọi hoạt động mua, bán, chuyển nhượng cổ phần và phần vốn góp, nhận cổ tức và chuyển lợi nhuận ra nước ngoài của nhà đầu tư nước ngoài đều phải được thực hiện thông qua tài khoản theo quy định của pháp luật về quản lý ngoại hối, trừ trường hợp thanh toán bằng tài sản và hình thức khác không bằng tiền mặt.",LUẬT DOANH NGHIỆP
"Điều 36. Định giá tài sản góp vốn. 1. Tài sản góp vốn không phải là Đồng Việt Nam, ngoại tệ tự do chuyển đổi, vàng phải được các thành viên, cổ đông sáng lập hoặc tổ chức thẩm định giá định giá và được thể hiện thành Đồng Việt Nam. 2. Tài sản góp vốn khi thành lập doanh nghiệp phải được các thành viên, cổ đông sáng lập định giá theo nguyên tắc đồng thuận hoặc do một tổ chức thẩm định giá định giá. Trường hợp tổ chức thẩm định giá định giá thì giá trị tài sản góp vốn phải được trên 50% số thành viên, cổ đông sáng lập chấp thuận. Trường hợp tài sản góp vốn được định giá cao hơn so với giá trị thực tế của tài sản đó tại thời điểm góp vốn thì các thành viên, cổ đông sáng lập cùng liên đới góp thêm bằng số chênh lệch giữa giá trị được định giá và giá trị thực tế của tài sản góp vốn tại thời điểm kết thúc định giá; đồng thời liên đới chịu trách nhiệm đối với thiệt hại do cố ý định giá tài sản góp vốn cao hơn giá trị thực tế.

3. Tài sản góp vốn trong quá trình hoạt động do chủ sở hữu, Hội đồng thành viên đối với công ty trách nhiệm hữu hạn và công ty hợp danh, Hội đồng quản trị đối với công ty cổ phần và người góp vốn thỏa thuận định giá hoặc do một tổ chức thẩm định giá định giá. Trường hợp tổ chức thẩm định giá định giá thì giá trị tài sản góp vốn phải được người góp vốn và chủ sở hữu, Hội đồng thành viên hoặc Hội đồng quản trị chấp thuận.

Trường hợp tài sản góp vốn được định giá cao hơn giá trị thực tế của tài sản đó tại thời điểm góp vốn thì người góp vốn, chủ sở hữu, thành viên Hội đồng thành viên đối với công ty trách nhiệm hữu hạn và công ty hợp danh, thành viên Hội đồng quản trị đối với công ty cổ phần cùng liên đới góp thêm bằng số chênh lệch giữa giá trị được định giá và giá trị thực tế của tài sản góp vốn tại thời điểm kết thúc định giá; đồng thời liên đới chịu trách nhiệm đối với thiệt hại do việc cố ý định giá tài sản góp vốn cao hơn giá trị thực tế.",LUẬT DOANH NGHIỆP
"Điều 37. Tên doanh nghiệp. 1. Tên tiếng Việt của doanh nghiệp bao gồm hai thành tố theo thứ tự sau đây: a) Loại hình doanh nghiệp; b) Tên riêng. 2. Loại hình doanh nghiệp được viết là “công ty trách nhiệm hữu hạn” hoặc “công ty TNHH” đối với công ty trách nhiệm hữu hạn; được viết là “công ty cổ phần” hoặc “công ty CP” đối với công ty cổ phần; được viết là “công ty hợp danh” hoặc “công ty HD” đối với công ty hợp danh; được viết là “doanh nghiệp tư nhân”, “DNTN” hoặc “doanh nghiệp TN” đối với doanh nghiệp tư nhân. 3. Tên riêng được viết bằng các chữ cái trong bảng chữ cái tiếng Việt, các chữ F, J, Z, W, chữ số và ký hiệu. 4. Tên doanh nghiệp phải được gắn tại trụ sở chính, chi nhánh, văn phòng đại diện, địa điểm kinh doanh của doanh nghiệp. Tên doanh nghiệp phải được in hoặc viết trên các giấy tờ giao dịch, hồ sơ tài liệu và ấn phẩm do doanh nghiệp phát hành. 5. Căn cứ vào quy định tại Điều này và các điều 38, 39 và 41 của Luật này, Cơ quan đăng ký kinh doanh có quyền từ chối chấp thuận tên dự kiến đăng ký của doanh nghiệp.",LUẬT DOANH NGHIỆP
"Điều 38. Những điều cấm trong đặt tên doanh nghiệp. 1. Đặt tên trùng hoặc tên gây nhầm lẫn với tên của doanh nghiệp đã đăng ký được quy định tại Điều 41 của Luật này. 2. Sử dụng tên cơ quan nhà nước, đơn vị lực lượng vũ trang nhân dân, tên của tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp để làm toàn bộ hoặc một phần tên riêng của doanh nghiệp, trừ trường hợp có sự chấp thuận của cơ quan, đơn vị hoặc tổ chức đó. 3. Sử dụng từ ngữ, ký hiệu vi phạm truyền thống lịch sử, văn hóa, đạo đức và thuần phong mỹ tục của dân tộc.",LUẬT DOANH NGHIỆP
"Điều 39. Tên doanh nghiệp bằng tiếng nước ngoài và tên viết tắt của doanh nghiệp. 1. Tên doanh nghiệp bằng tiếng nước ngoài là tên được dịch từ tên tiếng Việt sang một trong những tiếng nước ngoài hệ chữ La-tinh. Khi dịch sang tiếng nước ngoài, tên riêng của doanh nghiệp có thể giữ nguyên hoặc dịch theo nghĩa tương ứng sang tiếng nước ngoài. 2. Trường hợp doanh nghiệp có tên bằng tiếng nước ngoài, tên bằng tiếng nước ngoài của doanh nghiệp được in hoặc viết với khổ chữ nhỏ hơn tên tiếng Việt của doanh nghiệp tại trụ sở chính, chi nhánh, văn phòng đại diện, địa điểm kinh doanh của doanh nghiệp hoặc trên các giấy tờ giao dịch, hồ sơ tài liệu và ấn phẩm do doanh nghiệp phát hành. 3. Tên viết tắt của doanh nghiệp được viết tắt từ tên tiếng Việt hoặc tên bằng tiếng nước ngoài.",LUẬT DOANH NGHIỆP
"Điều 40. Tên chi nhánh, văn phòng đại diện và địa điểm kinh doanh. 1. Tên chi nhánh, văn phòng đại diện, địa điểm kinh doanh phải được viết bằng các chữ cái trong bảng chữ cái tiếng Việt, các chữ cái F, J, Z, W, chữ số và các ký hiệu. 2. Tên chi nhánh, văn phòng đại diện, địa điểm kinh doanh phải bao gồm tên doanh nghiệp kèm theo cụm từ “Chi nhánh” đối với chi nhánh, cụm từ “Văn phòng đại diện” đối với văn phòng đại diện, cụm từ “Địa điểm kinh doanh” đối với địa điểm kinh doanh. 3. Tên chi nhánh, văn phòng đại diện, địa điểm kinh doanh phải được viết hoặc gắn tại trụ sở chi nhánh, văn phòng đại diện và địa điểm kinh doanh. Tên chi nhánh, văn phòng đại diện được in hoặc viết với khổ chữ nhỏ hơn tên tiếng Việt của doanh nghiệp trên các giấy tờ giao dịch, hồ sơ tài liệu và ấn phẩm do chi nhánh, văn phòng đại diện phát hành.",LUẬT DOANH NGHIỆP
"Điều 41. Tên trùng và tên gây nhầm lẫn. 1. Tên trùng là tên tiếng Việt của doanh nghiệp đề nghị đăng ký được viết hoàn toàn giống với tên tiếng Việt của doanh nghiệp đã đăng ký. 2. Các trường hợp được coi là tên gây nhầm lẫn với tên của doanh nghiệp đã đăng ký bao gồm: a) Tên tiếng Việt của doanh nghiệp đề nghị đăng ký được đọc giống tên doanh nghiệp đã đăng ký; b) Tên viết tắt của doanh nghiệp đề nghị đăng ký trùng với tên viết tắt của doanh nghiệp đã đăng ký; c) Tên bằng tiếng nước ngoài của doanh nghiệp đề nghị đăng ký trùng với tên bằng tiếng nước ngoài của doanh nghiệp đã đăng ký; d) Tên riêng của doanh nghiệp đề nghị đăng ký chỉ khác với tên riêng của doanh nghiệp cùng loại đã đăng ký bởi một số tự nhiên, một số thứ tự hoặc một chữ cái trong bảng chữ cái tiếng Việt, chữ F, J, Z, W được viết liền hoặc cách ngay sau tên riêng của doanh nghiệp đó; đ) Tên riêng của doanh nghiệp đề nghị đăng ký chỉ khác với tên riêng của doanh nghiệp cùng loại đã đăng ký bởi một ký hiệu “&” hoặc “và”, “.”, “,”, “+”, “-”, “_”; e) Tên riêng của doanh nghiệp đề nghị đăng ký chỉ khác với tên riêng của doanh nghiệp cùng loại đã đăng ký bởi từ “tân” ngay trước hoặc từ “mới” được viết liền hoặc cách ngay sau hoặc trước tên riêng của doanh nghiệp đã đăng ký; g) Tên riêng của doanh nghiệp đề nghị đăng ký chỉ khác với tên riêng của doanh nghiệp cùng loại đã đăng ký bởi một cụm từ “miền Bắc”, “miền Nam”, “miền Trung”, “miền Tây”, “miền Đông”; h) Tên riêng của doanh nghiệp trùng với tên riêng của doanh nghiệp đã đăng ký. 3. Các trường hợp quy định tại các điểm d, đ, e, g và h khoản 2 Điều này không áp dụng đối với công ty con của công ty đã đăng ký.",LUẬT DOANH NGHIỆP
"Điều 42. Trụ sở chính của doanh nghiệp. Trụ sở chính của doanh nghiệp đặt trên lãnh thổ Việt Nam, là địa chỉ liên lạc của doanh nghiệp và được xác định theo địa giới đơn vị hành chính; có số điện thoại, số fax và thư điện tử (nếu có).",LUẬT DOANH NGHIỆP
"Điều 43. Dấu của doanh nghiệp. 1. Dấu bao gồm dấu được làm tại cơ sở khắc dấu hoặc dấu dưới hình thức chữ ký số theo quy định của pháp luật về giao dịch điện tử. 2. Doanh nghiệp quyết định loại dấu, số lượng, hình thức và nội dung dấu của doanh nghiệp, chi nhánh, văn phòng đại diện và đơn vị khác của doanh nghiệp. 3. Việc quản lý và lưu giữ dấu thực hiện theo quy định của Điều lệ công ty hoặc quy chế do doanh nghiệp, chi nhánh, văn phòng đại diện hoặc đơn vị khác của doanh nghiệp có dấu ban hành. Doanh nghiệp sử dụng dấu trong các giao dịch theo quy định của pháp luật.",LUẬT DOANH NGHIỆP
"Điều 44. Chi nhánh, văn phòng đại diện và địa điểm kinh doanh của doanh nghiệp. 1. Chi nhánh là đơn vị phụ thuộc của doanh nghiệp, có nhiệm vụ thực hiện toàn bộ hoặc một phần chức năng của doanh nghiệp, bao gồm cả chức năng đại diện theo ủy quyền. Ngành, nghề kinh doanh của chi nhánh phải đúng với ngành, nghề kinh doanh của doanh nghiệp. 2. Văn phòng đại diện là đơn vị phụ thuộc của doanh nghiệp, có nhiệm vụ đại diện theo ủy quyền cho lợi ích của doanh nghiệp và bảo vệ các lợi ích đó. Văn phòng đại diện không thực hiện chức năng kinh doanh của doanh nghiệp. 3. Địa điểm kinh doanh là nơi doanh nghiệp tiến hành hoạt động kinh doanh cụ thể.",LUẬT DOANH NGHIỆP
"Điều 45. Đăng ký hoạt động chi nhánh, văn phòng đại diện của doanh nghiệp; thông báo địa điểm kinh doanh.  1. Doanh nghiệp có quyền thành lập chi nhánh, văn phòng đại diện ở trong nước và nước ngoài. Doanh nghiệp có thể đặt một hoặc nhiều chi nhánh, văn phòng đại diện tại một địa phương theo địa giới đơn vị hành chính. 2. Trường hợp thành lập chi nhánh, văn phòng đại diện trong nước, doanh nghiệp gửi hồ sơ đăng ký hoạt động của chi nhánh, văn phòng đại diện đến Cơ quan đăng ký kinh doanh nơi doanh nghiệp đặt chi nhánh, văn phòng đại diện. Hồ sơ bao gồm: a) Thông báo thành lập chi nhánh, văn phòng đại diện; b) Bản sao quyết định thành lập và bản sao biên bản họp về việc thành lập chi nhánh, văn phòng đại diện của doanh nghiệp; bản sao giấy tờ pháp lý của cá nhân đối với người đứng đầu chi nhánh, văn phòng đại diện. 3. Trong thời hạn 03 ngày làm việc kể từ ngày nhận hồ sơ, Cơ quan đăng ký kinh doanh có trách nhiệm xem xét tính hợp lệ của hồ sơ và cấp Giấy chứng nhận đăng ký hoạt động chi nhánh, văn phòng đại diện; trường hợp hồ sơ chưa hợp lệ, Cơ quan đăng ký kinh doanh phải thông báo bằng văn bản nội dung cần sửa đổi, bổ sung cho doanh nghiệp. Trường hợp từ chối cấp Giấy chứng nhận đăng ký hoạt động chi nhánh, văn phòng đại diện thì phải thông báo bằng văn bản cho doanh nghiệp và nêu rõ lý do. 4. Doanh nghiệp chịu trách nhiệm đăng ký thay đổi nội dung Giấy chứng nhận đăng ký hoạt động chi nhánh, văn phòng đại diện trong thời hạn 10 ngày kể từ ngày có thay đổi. 5. Trong thời hạn 10 ngày kể từ ngày quyết định địa điểm kinh doanh, doanh nghiệp thông báo địa điểm kinh doanh đến Cơ quan đăng ký kinh doanh. 6. Chính phủ quy định chi tiết Điều này.",LUẬT DOANH NGHIỆP
